member_name,rank,pac_cmte_id,pac_name,connected_org,total,count
Lloyd Doggett,4,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,2
Lloyd Doggett,5,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,AMERICAN HOSPITAL ASSOCIATION,10000,4
Lloyd Doggett,6,C00091561,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION POLITICAL ACTION COM (NARFE-PAC),NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION (NARFE),10000,2
Lloyd Doggett,7,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Lloyd Doggett,8,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",,10000,2
Lloyd Doggett,9,C00027342,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,10000,2
Lloyd Doggett,10,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),AMERICAN ASSOCIATION FOR JUSTICE (AAJ),10000,3
Lloyd Doggett,11,C00012476,UA UNION PLUMBERS & PIPEFITTERS VOTE! PAC (UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING & PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA),PLUMBERS & STEAMFITTERS LOCAL 22 PAC INC,10000,2
Lloyd Doggett,12,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",10000,4
Lloyd Doggett,13,C00158576,INTERNATIONAL LONGSHOREMEN'S ASSOCIATION COMMITTEE ON POLITICAL EDUCATION,INTERNATIONAL LONGSHOREMEN'S ASSOCIATION,10000,2
Lloyd Doggett,14,C00002766,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION ACTIVE BALLOT CLUB,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,10000,2
Lloyd Doggett,15,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),SERVICE EMPLOYEES INTERNATIONAL UNION,10000,2
Lloyd Doggett,16,C00002089,COMMUNICATIONS WORKERS OF AMERICA - COPE POLITICAL CONTRIBUTIONS COMMITTEE,COMMUNICATIONS WORKERS OF AMERICA,10000,5
Lloyd Doggett,17,C00002469,MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS,10000,2
Lloyd Doggett,18,C00001016,CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS,UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA,10000,2
Lloyd Doggett,19,C00089086,"THE AMERICAN OCCUPATIONAL THERAPY ASSOCIATION, INC. POLITICAL ACTION COMMITTEE (AOTPAC)","THE AMERICAN OCCUPATIONAL THERAPY ASSOCIATION, INC.",8500,4
Lloyd Doggett,20,C00027359,"INT'L ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS (IPAL)","INT'L ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS",7500,2
Lloyd Smucker,1,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,13762,10
Lloyd Smucker,2,C00244863,NATIONAL ROOFING CONTRACTORS ASSOCIATION ROOF PAC,NATIONAL ROOFING AND CONTRACTORS ASSOCIATION,10000,4
Lloyd Smucker,3,C00546119,SELECT MEDICAL CORPORATION PAC,SELECT MEDICAL CORPORATION,10000,2
Lloyd Smucker,4,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,AMERICAN HOSPITAL ASSOCIATION,10000,5
Lloyd Smucker,5,C00105981,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),INVESTMENT COMPANY INSTITUTE,10000,5
Lloyd Smucker,6,C00457366,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SELF-INSURANCE PAC)","SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SELF-INSURANCE PAC)",10000,2
Lloyd Smucker,7,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,10000,2
Lloyd Smucker,8,C00022343,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)","INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC.",10000,5
Lloyd Smucker,9,C00303883,CASE NEW HOLLAND INDUSTRIAL INC. EXCELLENCE IN GOVERNMENT FUND (CNH INDUSTRIAL EXCELLENCE IN GOVERNMENT FUND),,10000,2
Lloyd Smucker,10,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,4
Lloyd Smucker,11,C00477653,COX ENTERPRISES PAC (COXPAC) INC.,,10000,3
Lloyd Smucker,12,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,10000,2
Lloyd Smucker,13,C00197095,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE (NMPAC),,10000,2
Lloyd Smucker,14,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH, INC.",10000,2
Lloyd Smucker,15,C00199703,GLAXOSMITHKLINE LLC PAC (GSK PAC),GLAXOSMITHKLINE LLC,10000,3
Lloyd Smucker,16,C00228106,PPL CORPORATION PEOPLE FOR GOOD GOVERNMENT,LG&E - KU POLITICAL ACTION COMMITTEE,10000,7
Lloyd Smucker,17,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,COUNCIL OF INSURANCE AGENTS & BROKERS,10000,3
Lloyd Smucker,18,C00084491,INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC,INTERNATIONAL FRANCHISE ASSOCIATION,10000,5
Lloyd Smucker,19,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,2
Lloyd Smucker,20,C00082917,ASSOCIATED GENERAL CONTRACTORS OF AMERICA POLITICAL ACTION COMMITTEE,ASSOCIATED GENERAL CONTRACTORS OF AMERICA,10000,3
Maggie Hassan,1,C00773390,SUPPORT AMERICA'S POLICE PAC,,61279,344
Maggie Hassan,2,C00279216,IHEARTMEDIA INC. PAC,IHEARTMEDIA INC.,7500,3
Maggie Hassan,3,C00540518,THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,"THE CAPITAL GROUP COMPANIES, INC.",7500,3
Maggie Hassan,4,C00332395,VIATRIS INC. POLITICAL ACTION COMMITTEE (VIAPAC),VIATRIS INC.,7500,3
Maggie Hassan,5,C00432252,REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,REGIONS FINANCIAL CORPORATION,7000,4
Maggie Hassan,6,C00509356,CERRIS INC. POLITICAL ACTION COMMITTEE (FORMERLY KNOW AS MMC CORP PAC),CERRIS INC.,6000,2
Maggie Hassan,7,C00338020,ARGENTUM'S SILVER PAC,ARGENTUM,6000,3
Maggie Hassan,8,C00521914,PRIMERICA INC POLITICAL ACTION COMMITTEE (PRIMERICA PAC),,6000,4
Maggie Hassan,9,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,AMERICAN COUNCIL OF LIFE INSURERS,5500,5
Maggie Hassan,10,C00354241,CGI TECHNOLOGIES AND SOLUTIONS INC. PAC,,5500,5
Maggie Hassan,11,C00426874,FEDERATION OF EXCHANGE ACCOMODATORS 1031 PAC,,5000,1
Maggie Hassan,12,C00431924,KIDNEY CARE PARTNERS POLITICAL ACTION COMMITTEE,NONE,5000,1
Maggie Hassan,13,C00457234,"MARSH & MCLENNAN COMPANIES, INC. POLITICAL ACTION COMMITTEE (MMCPAC)","MARSH & MCLENNAN COMPANIES, INC.",5000,3
Maggie Hassan,14,C00484162,MEDICAL DEVICE MANUFACTURERS ASSOCIATION PAC,MEDICAL DEVICE MANUFACTURERS ASSOCIATION,5000,1
Maggie Hassan,15,C00486217,LPL FINANCIAL LLC POLITICAL ACTION COMMITTEE (LPL PAC),LPL FINANCIAL LLC,5000,2
Maggie Hassan,16,C00173393,THE GUARDIAN LIFE INSURANCE COMPANY OF AMERICA POLITICAL ACTION COMMITTEE - FEDERAL (GUARDIAN LIFE P,THE GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,5000,5
Maggie Hassan,17,C00495002,AMERICAN INVESTMENT COUNCIL POLITICAL ACTION COMMITTEE,AMERICAN INVESTMENT COUNCIL,5000,1
Maggie Hassan,18,C00519371,SOCIETY FOR CARDIOVASCULAR ANGIOGRAPHY AND INTERVENTIONS ASSOCIATION PAC,SOCIETY FOR CARDIOVASCULAR ANGIOGRAPHY AND INTERVENTIONS ASSOCIATION,5000,1
Maggie Hassan,19,C00171330,HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT,,5000,1
Maggie Hassan,20,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,,5000,3
Maria Cantwell,1,C00002766,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION ACTIVE BALLOT CLUB,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,10000,4
Maria Cantwell,2,C00255752,AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE (ASA PAC),AMERICAN SOCIETY OF ANESTHESIOLOGISTS,7500,4
Maria Cantwell,3,C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",NONE,5738,8
Maria Cantwell,4,C00432963,"AMERICAN ROLL-ON ROLL-OFF CARRIER GROUP, INC. FREEDOM PAC / ARC FREEDOM PAC",,5000,2
Maria Cantwell,5,C00243659,HY-VEE INC EMPLOYEES' POLITICAL ACTION COMMITTEE,HY-VEE PAC,5000,1
Maria Cantwell,6,C00021295,BRACEPAC,NONE,5000,1
Maria Cantwell,7,C00023580,NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND),BRANCH 193 NATIONAL ASSOCIATION OF LETTER CARRIERS POLITICAL ACTION COMMITTEE,5000,1
Maria Cantwell,8,C00004325,SEAFARERS POLITICAL ACTIVITY DONATION - SEAFARERS INTERNATIONAL UNION OF NA-AGLIW,SEAFARERS INTERNATIONAL UNION OF NA-AGLIW,5000,2
Maria Cantwell,9,C00455584,OFFSHORE MARINE SERVICE ASSOCIATION PAC,OFFSHORE MARINE SERVICE ASSOCIATION,5000,2
Maria Cantwell,10,C00297853,UNITED CATCHER BOATS PAC,,4500,3
Maria Cantwell,11,C00443689,PEOPLE FOR BEN,LUJAN VICTORY FUND,4000,2
Maria Cantwell,12,C00575548,CATHERINE CORTEZ MASTO FOR SENATE,ILLINOIS NEVADA 2023 FUND,4000,2
Maria Cantwell,13,C00475392,CHRIS COONS FOR DELAWARE,COONS LEADERSHIP FUND,4000,2
Maria Cantwell,14,C00257642,PEOPLE FOR PATTY MURRAY,"CORTEZ MASTO, HASSAN, MURRAY VICTORY FUND",4000,2
Maria Cantwell,15,C00328211,MAX'S PAC,,4000,2
Maria Cantwell,16,C00736876,WARNOCK FOR GEORGIA,WARNOCK VICTORY FUND,4000,2
Maria Cantwell,17,C00346312,FRIENDS OF SCHUMER,SCHUMER MAJORITY COMMITTEE,4000,2
Maria Cantwell,18,C00081414,"AMERICAN SUGAR CANE LEAGUE OF USA, INC PAC","AMERICAN SUGAR CANE LEAGUE OF USA, INC",4000,1
Maria Cantwell,19,C00514893,PEOPLE FOR DEREK KILMER,KILMER VICTORY FUND 2018,4000,2
Maria Cantwell,20,C00765164,ALEX PADILLA FOR SENATE,DSCC VICE CHAIR PADILLA FUND,4000,2
Mark Warner,1,C00247403,NORPAC,NONE,15700,2
Mark Warner,2,C00477299,VMWARE LLC POLITICAL ACTION COMMITTEE (VMWARE PAC),,15000,3
Mark Warner,3,C00171330,HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT,,10000,2
Mark Warner,4,C00633354,STRUCTURED FINANCE COALITION POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC),,10000,2
Mark Warner,5,C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE (BLACKROCK PAC),BLACKROCK FUNDS SERVICES GROUP LLC,10000,5
Mark Warner,6,C00348607,IMPACT,,10000,2
Mark Warner,7,C00330647,ECHOSTAR CORPORATION AND DISH NETWORK CORPORATION PAC (ECHOSTAR DISH NETWORK PAC),DISH NETWORK CORPORATION,8600,2
Mark Warner,8,C00525055,"TRANSCANADA USA SERVICES, INC. PAC (TC PAC)","TRANSCANADA USA SERVICES, INC.",7500,3
Mark Warner,9,C00615203,SENIOR CARE PHARMACY COALITION PAC,NONE,7500,3
Mark Warner,10,C00540518,THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,"THE CAPITAL GROUP COMPANIES, INC.",7500,2
Mark Warner,11,C00568410,ERICSSON INC. U.S. EMPLOYEES POLITICAL ACTION COMMITTEE ('ERICSSON PAC'),ERICSSON INC.,7000,4
Mark Warner,12,C00431312,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION POLITICAL ACTION COMMITTEE,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION,6000,4
Mark Warner,13,C00339085,QUALCOMM INCORPORATED POLITICAL ACTION COMMITTEE (QPAC),QUALCOMM INCORPORATED,6000,3
Mark Warner,14,C00337626,MORGAN STANLEY POLITICAL ACTION COMMITTEE,,6000,4
Mark Warner,15,C00450916,ASURION LLC POLITICAL ACTION COMMITTEE (ASURION PAC),,6000,8
Mark Warner,16,C00347955,"LIFEPOINT HEALTH PAC - THE PAC OF LIFEPOINT CORPORATE SERVICES, GENERAL PARTNERSHIP (LCSGP) AND FACILITIES WHICH ARE SUBSIDIARIES OF LIFEPOINT HEALTH (COLLECTIVELY LIFEPOINT)","LIFEPOINT CORPORATE SERVICES, GENERAL PARTNERSHIP (LCSGP) AND FACILITIES WHICH ARE SUBSIDIARIES OF LIFEPOINT HEALTH (COLLECTIVELY LIFEPOINT)",6000,2
Mark Warner,17,C00255877,THE OPTIONS CLEARING CORPORATION PAC,THE OPTIONS CLEARING CORPORATION,5500,3
Mark Warner,18,C00199257,GENENTECH INC. POLITICAL ACTION COMMITTEE (GENENPAC),GENENTECH INC.,5000,3
Mark Warner,19,C00197095,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE (NMPAC),,5000,3
Mark Warner,20,C00007880,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.","CREDIT UNION NATIONAL ASSOCIATION, INC.",5000,1
Marsha Blackburn,1,C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION PAC,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,300568,6
Marsha Blackburn,2,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,AMERICAN HOSPITAL ASSOCIATION,109022,4
Marsha Blackburn,3,C00760124,NATIONAL VICTORY ACTION FUND,,100000,1
Marsha Blackburn,4,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,48089,53
Marsha Blackburn,5,C00247403,NORPAC,NONE,42380,2
Marsha Blackburn,6,C00837435,2024 THUNE REPUBLICAN SENATE VICTORY,NONE,31100,4
Marsha Blackburn,7,C00326595,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL CORP.,10000,2
Marsha Blackburn,8,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH, INC.",10000,4
Marsha Blackburn,9,C00536540,"JOBS, FREEDOM, AND SECURITY PAC",,10000,2
Marsha Blackburn,10,C00097485,"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)","MERCK & CO., INC.",10000,2
Marsha Blackburn,11,C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,10000,3
Marsha Blackburn,12,C00093054,WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT,WALMART INC.,10000,4
Marsha Blackburn,13,C00327189,VALUE IN ELECTING WOMEN POLITICAL ACTION COMMITTEE,MCMORRIS RODGERS WIN THE FUTURE FUND,10000,2
Marsha Blackburn,14,C00089136,"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC.,10000,2
Marsha Blackburn,15,C00084491,INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC,INTERNATIONAL FRANCHISE ASSOCIATION,10000,2
Marsha Blackburn,16,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,3
Marsha Blackburn,17,C00083535,DUKE ENERGY CORPORATION PAC,DUKE ENERGY CORPORATION,10000,3
Marsha Blackburn,18,C00428052,MAJORITY COMMITTEE PAC--MC PAC,MCCARTHY VICTORY FUND,10000,2
Marsha Blackburn,19,C00571323,TOGETHER HOLDING OUR MAJORITY PAC,NC RED,10000,2
Marsha Blackburn,20,C00235739,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BNSF RAILWAY COMPANY,10000,3
Max Miller,1,C00779827,MAX MILLER VICTORY,NONE,112568,2
Max Miller,2,C00820357,JOBS & PROSPERITY PAC,NONE,108915,2
Max Miller,3,C00888172,MAHA ALLIANCE,MAHA VALUES,19250,2
Max Miller,4,C00247403,NORPAC,NONE,14900,1
Max Miller,5,C00345132,REPUBLICAN JEWISH COALITION-POLITICAL ACTION COMMITTEE (RJC-PAC),,10411,11
Max Miller,6,C00028787,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),NATIONAL CATTLEMEN'S BEEF ASSOCIATION,10000,4
Max Miller,7,C00386524,"TRUIST FINANCIAL CORPORATION FEDERAL PAC (FORMERLY SUNTRUST BANKS, INC. POLITICAL ACTION COMMITTEE)",TRUIST FINANCIAL CORPORATION,10000,2
Max Miller,8,C00428052,MAJORITY COMMITTEE PAC--MC PAC,MCCARTHY VICTORY FUND,10000,2
Max Miller,9,C00065870,POLITICAL EDUCATION PATTERNS POLITICAL ARM INTL UNION OPERATING ENG LOCAL 18,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 18,10000,2
Max Miller,10,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,2
Max Miller,11,C00540187,INNOVATION POLITICAL ACTION COMMITTEE,TEAM MCHENRY,10000,2
Max Miller,12,C00001016,CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS,UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA,10000,2
Max Miller,13,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,COUNCIL OF INSURANCE AGENTS & BROKERS,8500,4
Max Miller,14,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,8000,3
Max Miller,15,C00290973,CLEVELAND-CLIFFS INC. POLITICAL ACTION COMMITTEE,CLEVELAND-CLIFFS INC.,7500,3
Max Miller,16,C00126763,NATIONAL ASSOCIATION OF CONVENIENCE STORES POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF CONVENIENCE STORES,7500,4
Max Miller,17,C00572271,BUILDING AMERICA'S REPUBLICAN REPRESENTATION PAC,,7500,3
Max Miller,18,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,7500,3
Max Miller,19,C00238725,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,7000,3
Max Miller,20,C00001388,"DAIRY FARMERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE; AKA DFA-PAC","DAIRY FARMERS OF AMERICA, INC.",7000,4
Michael Bennet,1,C00002238,NATIONAL COUNCIL OF FARMER COOPERATIVES CO-OP/PAC,NATIONAL COUNCIL OF FARMER COOPERATIVES,10000,2
Michael Bennet,2,C00149104,CHS INC. POLITICAL ACTION COMMITTEE,,5000,2
Michael Bennet,3,C00829119,BACPAC,,5000,1
Michael Bennet,4,C00475673,NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE,NATIONAL SORGHUM PRODUCERS,3500,2
Michael Bennet,5,C00008268,TRANSPORT WORKERS UNION OF AMERICA POLITICAL CONTRIBUTIONS COMMITTEE,TRANSPORT WORKERS UNION OF AMERICA,2500,1
Michael Bennet,6,C00363945,SYNGENTA CORPORATION EMPLOYEE POLITICAL ACTION COMMITTEE,,2500,1
Michael Bennet,7,C00697375,MILLIKEN & COMPANY PAC,MILLIKEN & COMPANY,2500,1
Michael Bennet,8,C00576215,CHARTER SCHOOLS ACTION PAC,,2500,1
Michael Bennet,9,C00442996,ASSOCIATION OF EQUIPMENT MANUFACTURERS PAC,,2500,1
Michael Bennet,10,C00360610,SECURITY SERVICE FEDERAL CREDIT UNION PAC,SECURITY SERVICE FEDERAL CREDIT UNION PAC,2500,1
Michael Bennet,11,C00019083,CALIFORNIA CANNING PEACH ASSOCIATION POLITICAL ACTION COMMITTEE (AKA PEACH -PAC),NONE,2500,1
Michael Bennet,12,C00139964,NATIONAL ASSOCIATION OF WHEAT GROWERS POLITICAL ACTION COMMITTEE (WHEATPAC),NONE,2500,1
Michael Bennet,13,C00132282,EQUIPMENT LEASING AND FINANCE ASSN PAC (LEASEPAC),EQUIPMENT LEASING AND FINANCE ASSOCIATION,2000,1
Michael Bennet,14,C00424382,HUSCH BLACKWELL POLITICAL ACTION COMMITTEE,NONE,2000,2
Michael Bennet,15,C00368142,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL,2000,1
Michael Bennet,16,C00152272,PLAINS COTTON COOPERATIVE ASSOCIATION EMPLOYEES' POLITICAL ACTION COMMITTEE,PLAINS COTTON COOPERATIVE ASS'N,1000,1
Michael Bennet,17,C00388470,EMERGENCY DEPARTMENT PRACTICE MANAGEMENT ASSOCIATION PAC (EDPMA-PAC),,1000,1
Michael Bennet,18,C00447565,FINSECA PAC,FINSECA,1000,1
Michael Bennet,19,C00245548,NATIONAL MARINE MANUFACTURERS ASSOCIATION AND MARINE RETAILERS ASSOCIATION BOAT PAC,NATIONAL MARINE MANUFACTURERS ASSOCIATION,1000,1
Michael Bennet,20,C00193631,THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE,THE FARM CREDIT COUNCIL,1000,1
Michelle Fischbach,1,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,23556,6
Michelle Fischbach,2,C70002563,NATIONAL ASSOCIATION OF REALTORS,,12276,2
Michelle Fischbach,3,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,11260,6
Michelle Fischbach,4,C00592089,ELECTING MAJORITY MAKING EFFECTIVE REPUBLICANS PAC,EMMER VICTORY COMMITTEE,10000,2
Michelle Fischbach,5,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,4
Michelle Fischbach,6,C00104802,DELTA AIR LINES PAC,DELTA AIRLINES,10000,5
Michelle Fischbach,7,C00105981,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),INVESTMENT COMPANY INSTITUTE,10000,6
Michelle Fischbach,8,C00107771,XCEL ENERGY EMPLOYEE POLITICAL ACTION COMMITTEE (XPAC),XCEL ENERGY,10000,4
Michelle Fischbach,9,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,AMERICAN CRYSTAL SUGAR COMPAY,10000,2
Michelle Fischbach,10,C00149104,CHS INC. POLITICAL ACTION COMMITTEE,,10000,4
Michelle Fischbach,11,C00166348,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE POLITICAL ACTION COMMITTEE,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,10000,3
Michelle Fischbach,12,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH, INC.",10000,4
Michelle Fischbach,13,C00284885,THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,THE HOME DEPOT INC.,10000,2
Michelle Fischbach,14,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,5
Michelle Fischbach,15,C00327189,VALUE IN ELECTING WOMEN POLITICAL ACTION COMMITTEE,MCMORRIS RODGERS WIN THE FUTURE FUND,10000,2
Michelle Fischbach,16,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,10000,2
Michelle Fischbach,17,C00360362,SCHWAN'S COMPANY POLITICAL ACTION COMMITTEE,SCHWAN'S COMPANY,10000,2
Michelle Fischbach,18,C00363945,SYNGENTA CORPORATION EMPLOYEE POLITICAL ACTION COMMITTEE,,10000,5
Michelle Fischbach,19,C00376343,NATIONAL CORN GROWERS ASSOCIATION PAC (CORNPAC),NATIONAL CORN GROWERS ASSOCIATION,10000,4
Michelle Fischbach,20,C00409516,"DIRECT SUPPLY, INC. PARTNERS PAC (DSI PARTNERS PAC)",,10000,2
Mike Carey,1,C00546119,SELECT MEDICAL CORPORATION PAC,SELECT MEDICAL CORPORATION,15000,5
Mike Carey,2,C00219444,NATIONAL STRUCTURED SETTLEMENTS TRADE ASSOCIATION PAC,NATIONAL STRUCTURED SETTLEMENTS TRADE ASSOCIATION,10000,3
Mike Carey,3,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,10000,2
Mike Carey,4,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,2
